来源身份批次,成员编号,资产编号,资产类型,标的,输入成员SHA-256,数据库Schema,数据库表,状态,元数据状态,结构证据,限制,解除条件,元数据SHA-256,SchemaSHA-256,授权边界快照SHA-256,成员记录SHA-256
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-d8ee305d7e2a2eaae8afc53b,DS-000269,数据库元数据,ETH,306e9d1ebd248b8aaea8e6db506482b6fb9679820c694bb23bc5d54912fe5e05,crypto_radar,roi_records,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,5beb62c3bb46d0f3b650f308502e83ce4c68d265c5c9f355258db306c1a6b954,8638d617ea25e9df9ae7acdddeeb13d083be92e9a6a7c9c4b39118b68b6e7101,b4824519d75eafec67329d5a0c3e271b55fe64d71cf2c27862d7d32506949426,cdff177deb5e7bc43c5415f3ff6c8f8632604d5c360a3a7f4cb55877cebbcfb3
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-bb10b091e630f2c5f8d067dc,DS-000270,数据库元数据,ETH,95f8505a488937ebddda6f0e9846dfdf89d1295922aaa46fa86f783e28904115,crypto_radar,scan_observations,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ee0e002d2a568d54650f374725650a4dec104fbaa7842ebf5501cde692047e2f,955d6c4216546148136a515ab452cfb7228434749968c58a5ffe3210d7f787c6,53f4c5636fc32017dde660fd79178939872b1dd23d47fb359db06d7d74edda49,d8fe801146961253d97cfe9267e3a606e89d8ea59a5be511975b0828c3a6ab9e
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-17ba1f1ac29398cf97340b28,DS-000271,数据库元数据,ETH,f604d30fca95af10cef6f2d1d42f0a77ca097a72e2a4892d7695ea06b814087e,crypto_radar,scan_runs,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,8db2dcc754972b885adfb751dde4dc016def151b4358dc4ed987cb659656ef9d,d05628c3012f38a7cef1458237a0c4d93856fc6450b8ec0d12efa65a1a662952,853d61abe00e7a251b3793c96b06d97f6d73e906d0e270819d635f4590b05e6f,c13f1a31c0d1e2ef69d7d4982be386af289f0ee4154fb8ca23c715b1c3346e49
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-eebaaf0844841bd1a3649f6c,DS-000272,数据库元数据,ETH,7790a7096a82194b8ce40632577b34f15029864f0d73ca67f2309a4a5771c546,crypto_radar,score_components,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,df7a5056feaf95bf4a5a08fd0f31b613515790a2fc749e48d567d8524f982ebc,073f0e3edb42afaeaafb62769d5e66a4b35f9fe234977bdf1fbc8d7754af6153,aaafb262ee0d052c9403ce62dd6d905ddccf403c7e8ad25dc12616af22c65755,83ae755d1e05dca4d1d41e0b4e82b19bc438a39a4aa9eeed0eb66cd8706b1185
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-a80e072df8f612821d6e6d49,DS-000273,数据库元数据,ETH,a644234938a03b68cc0be912f99fd12eecc36270251217d470225f7047a900e1,crypto_radar,scores,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,83d364eedeb1f03a51e8d649739344e19d08e6a4b145b6346321e744dc14f77d,005d4985e2b7d647a14952c0911065e14545bc69ed5a19f70a0ff446e7787d03,aebdd998ab487bc5c587d75f65ba9ef1523346671f613459ec0fde9ba3e9b2b8,2f99c80ad58896cafbcaa4b8af2caff982c57f2ed3ebc9f878a8a6525b756f44
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3f44a87d788d10b95a30c249,DS-000274,数据库元数据,ETH,56318299b0d280227cabfa2f1672b2c87315c5e40fbfae0740be47ade1d1af81,crypto_radar,sources,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,676a465d94807f7e52a83478ae1f3783a85c3724d26987145733a222694d86d0,a30a56dadce5d505bf6a9074c13d6d7d6cb9eb835e3f1e7437c1716b36d6b1c1,fbf60db81894174f217b96ec2069af30f98510763bcb4747aa65ba2bb91569c6,1dd2aee95a4a074c135b3c0ac25177e9b4b809ee12d92c0b36c1a59071679a7f
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-62772b32407692854e1b95ac,DS-000275,数据库元数据,ETH,73610ec234845390268c10b094aaa11475cbf536d943f9b58d68fb3b943ab020,event_prob_lab,forward_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,5ee291a41810c3ca0d610a9b8a6b43851be83438c7a7fe71ff16d114c56c055c,72f1a42175fc38822e56b96f549ca690c0c63d515c63d636f6dbadfbe97de11b,5f36ffc176e2a6d9e312c0e4589eb2712e1ed212a3167846fbdddc430998221d,886ad4f054344e598bceceb0286341762278eb89acae4d284cf77d9e5a5e6258
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4a98d425a04a5267f443db5e,DS-000276,数据库元数据,ETH,63d1274ea3fb1103b26995399caac6aa6b1ff7dc21c80113d3c7a5ee47a9c26b,event_prob_lab,ledger_meta,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,75f15b30b27761b643b579daad23d710fa9a0fb030e48ad379694c2e02f3515b,c16ac1d5debc38a31f5e0bcfd4a3a830cc7d13546d135a8347685cd405f4adbb,39a62ec4984a6b35a3cff740f5f6df7624999b9f62e790af516929d5b631b462,aa1471633d367bd398ee96e89fc3f33a1b0d9f74accfb9c96c70d8dbbbd4ecd9
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-8c6daa7a9cd03f72c0bb230c,DS-000277,数据库元数据,ETH,e503bb6f17a82b37b897771791caaa1e29e80668c0428f0681b923834b9065f5,event_prob_lab,simulation_orders,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,684d3c8c7e88db2ef02eef98217564392e077da12ab208ef3d6170a41089f308,1fa02d8b1cae62fb5fd182c32e5b429d24cf4d80656ac36774daf4870a1d530a,39c7bffe8cec32f599119ef5b7e6fb0f824d081d69e84771ce13d0a9ab850fc4,2db79e9a2805db18b171e850eee5f4ae201f0e624f1d2fc25188592e74d04cdc
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f5038d3566b0a032bcaf46c3,DS-000278,数据库元数据,ETH,fa4552653682a5a645abc7d003707a2b955e9f15d42bfe64289d2fb28e2a191b,orderbook,historical_backfill_files,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,aedec6d5be90e57454eb91f72bc211b288e58d512687d2338454b4f795fc41ea,d5ec6af04ca0917515a0516e13fd9a9705f0fd63bf09480b83fb7498f7326a1c,155251907b1e48504dbdb6f8842dabb603680182558e5bfc172dbacd5351b1b8,67ce94b0daa5e2cfd22a72dde32448845134fc34a918558b2c010d1daf68e0eb
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-99863edc37bbc5802f2709fe,DS-000279,数据库元数据,ETH,2d111721e4691350f2689d5218c339e609ff789ab1ffd957cf1e86f6c2e28de6,orderbook,order_book_decision_context_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,d3fdb81b09efa1042baada8713b450f624e070754f110e47ca4b8b44c9cad57d,69a8ad12988f7f32413d022e096ed79bf8249ad674d73bd98ce0f10f1a42e977,4ae4e464f19af05b58c0ba3418429d4128b94065de1a9c06146562a389dc9545,b3cddebd29e5708792f31fafa0b6d01ec8c195fd0fe7ffc0bbe8659ca5b0b568
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4838a8566ae6f1897291aaa8,DS-000280,数据库元数据,ETH,cac55077234265c74dafb73c9f43c185891c7807117d29f5189237391804df69,orderbook,order_book_feature_buckets,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,d947876345c24b9ea6a51dfcf7458f49701c563166ecde015b3d07db825636d8,e4208c344a734ec55a487f38e36980f178c9e9077798488b5b05e3b5f0125306,dae1d5806b7a925722b034b92cf63e824fb4d772fd6a7749deed73afd7a4c26b,259df17612618bcadb8ac861ceacc3646a22f2df14993c8a69e607fdb5e566a9
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-ac1a52eb589873b5de99bc78,DS-000281,数据库元数据,ETH,741c6415aff8d57d93fa7fc8db0f4bb0ff4bbf74847310eda08d9494ab0c9d11,orderbook,order_book_health_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,23cdf64838d81e69c53554496c1b395227d0aac53ecd8608e17d1ded80466c41,c3d18b9238100a5d5adddd2b8bbba69c631166e9dbcb55b2e4d019ae2503f9be,ba31b1fb6adab222a909d7e0cb4556434744b110fc02ae72ea2fa101b9bfedc7,e07b02d20da6289a1553a8b04ba7f216e58174de1cd1030d8f8ba94c769bebcb
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-bb8a6e82da48e6ac96cf106f,DS-000282,数据库元数据,ETH,cc517e52dad87d6b0eb540fd207279b11705531034a2728e4ef4b5a54557fd22,orderbook,order_book_liquidation_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,751c5bbe5a5d5639a75407d125fa7a5a8964c3902f17500770cd0e72f3c739d4,dce0cf6deb7386f97b15e2ae253c91bd8421e71110a8f4a919c92bdf7c1c7eaa,4758448e44539509826f456aaa5876b30894980be0b7e2cd0c32a4a6d26eb890,8cb6ad6c86c07745a8c4496fd106b7b820334a1ff42f1fdc931b15ac74878716
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-b6f9c3dac81cba3b88c55ccc,DS-000283,数据库元数据,ETH,7588ce35230cdca962b93d28bc9de83f177f830d6bb53403b474a03a29596210,orderbook,order_book_liquidation_heatmap_buckets,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,d167fdd1daf779d8b64dc6c7af53ea786cfec96a7bcacce13e198c694d6f9238,d7b93e937649932b782a946ae9489458833ef04e7a08f2838e17cdfd9fb23fe1,3de01d5bca31da08b94b8c84fa837185bed1ced613bfc5ce18ea1a0d985923d3,4511814d4292e5b1367aa7a1ad8dfa45a4a432c3b0fb7cd74a70553157c97063
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-33515fc4212b910c8704867b,DS-000284,数据库元数据,ETH,0809927212405ebae149f168b347d25ea15f080cd46ffe4f4dcf4e78c2021a92,orderbook,order_book_market_structure_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,1e70ddb5d7a0d40185158997d52d95e889a9665561b9e639daa04f9a68d719f6,16acdf61636118369336de333bdd0546a85d4f26b5ea70faf221b04eecc7e484,2eaadbd6ab4f0e38d2009f13c50b348e9805ce07f6b87667f445bdfd40d81bc4,4690de5c17b1412705af72c9b60139ce824a09a09a38e7759f1c505cc61d6556
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f9dd85c76eb8176d00956078,DS-000285,数据库元数据,ETH,59f4b36536bca90c9ccbe3ed41c85a0edc295a6957a22310fb2e2dbacb47bd59,orderbook,order_book_micro_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,aa943291931650fccedb3aac52da1fe030c3031a4957be50ec08c924fa2b9440,c34cb29055b1efea3f32aa4f1083e5e27329526ca1d52509a044f66218a9f014,35da26b29eb9864a442b85d4475c5a05a000ceead1157c349797cf5663d814a5,8ef634209a7a3b3a07361248bd4b6d345aec330badcb3074ec232f304fd271bc
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-2405f3bbc3b633e85a083048,DS-000286,数据库元数据,ETH,845babdf7e1c3899916b9ca2f8a07abca6ea658ee7c99bc5a8581722420e6866,orderbook,order_book_open_interest,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,232a4e334b27b60469a882c6c4a98354112f731cd9f17b682a4a1b9220617b84,aaf4b26116e7fda8ae06cf22b40fb9074016906c1ee09d25da432b64cf15c1ac,1a4a04004bde0c66ea4a0416a0edb89119fa1cb655c5f96ab949f0a180630f04,d26f3f12fa29cdf7be6a5f45a7338aa452b3b9f1f07de328fad2155d40bb02cf
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4a3a0907e7d9408d9324f32f,DS-000287,数据库元数据,ETH,098c9d16ac6b41d35e97a530549ca546b60c896225a4fb6c961fd5040621acdd,orderbook,order_book_public_context_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,c3bf7861f0d8cee299b9a12ee371b7eeec0c7b7964b29a2c9dd22aca6679a1df,01755a92874e7f28c6b46af034eee5db22f81196814576698b562f2c45cacc45,a94d1025941116c22260b180e3ecfd209fd964ee801b0874ea322deae5cacb7b,2173fe59f9eaed01bb31e80e2616403ed8b6d5c2e9e69e126c3ae58c1361f835
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-5a9a391a9e494adad93ed2a1,DS-000288,数据库元数据,ETH,0ce0fdb691110e99627216dcd51afe9a507bfdb7bddb9a15e93a834ce1b6bbba,orderbook,order_book_raw_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,95755676fa01ee2e44a5063579096945a3000a3606e180eaa164983907cf4591,5a168bdabc51564a7be153e8241c09e9d615d93da2b05603c32367e91df2cd1c,b1c0224a2936c2280767351a80de5968d6e1400217821924dec44c775c02c590,6001379899ba47196406c97ca86f8655c856751e76168606c016352983899c79
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-c69fb4ea6efa32472592021e,DS-000289,数据库元数据,ETH,facb3f58201be1d0111803a0969dfc2571e3fb220f2550a6773c2c5ec9e6704b,orderbook,order_book_risk_states,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,806f1dd56b0902c182e59f4d3a5aed21a85317a435847ca34ebf40bb7d2986b2,e8cf30f5ddb69927110639f0c731c8c16cac4ffcaa04437111ca1eee74a41b7e,7821a612d82e1b4791d1f0f72a4ce26d363c23f7d9e7113a249009576ecdd311,0abd26b888770073ff5f5926e95f31cbf115b4086bf0f7712ee1f2559212677f
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-e83b0ea0cb4edb6fa92ef211,DS-000290,数据库元数据,ETH,0161ed81721e89e4a3e6e49b017ca55645bd50ed66c63efb03184e7edd6322fa,orderbook,order_book_signal_delivery_acks,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,4d56a797ea0c06ddd90d68ca24a06dc2645ccc8ceeccf0da55ba39760bc2489f,a33566e22551690c4942870cd84367292f402f6c4c868968548e1be3fb57aa35,30dc94dd0320b417b7a4d3952fa56f7e4d9574f1f00550a109c4c8788c45781d,53a52d28c8fca9978e060cb8c0d4580ec70af259bb2027ec9f7452f248a09388
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-d8011c433ebd2138a2305438,DS-000291,数据库元数据,ETH,741fe59e6e2697d5dd227a7490ee195cc6895ce04818fde2fb5fbe2034a2ce81,orderbook,order_book_signals,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,43095142ce8b2dc7d103cc4be8d071782baf7552e89eea08de3e3fd4c06ddd06,48bf8b7a8b00239cc7b7b246871307644b64dee0bc6f281216e97a840e05c0eb,ad7aa94e67dd2ea35b19854742b285fb03eab694c09d0355b74d4022fb536d2b,4fc1fe76df375b7e6c6bb2c299fe81cd8f0aa3538cad5ca7202212720b58b684
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-8fbd9976355cbb8be5048b7f,DS-000292,数据库元数据,ETH,d27b1f879c69916fdbbaa57607231145c16481c1e44a97e1b215aecb1cf8560a,orderbook,raw_input_log,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ba801a6bc1dccf97eec9c78e24e345e70f660cbf779f2bcff659171cb02fd648,cd8f222f98a61cfa6e97d8c368a96e0f3d34fa0fb95e523aab8b16c943d31910,562c47ee93dba9836814b8cc26926975d297e6b484d07644bb046d57e7652460,14c376896be97c74a62e99c399a1c67d8da2415994e9e998e41c1734435b2b08
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4063df41f07d941306cf1d83,DS-000293,数据库元数据,ETH,905b8dcd9947a77fdc3bbd98eb8e21ae6935385a23c6b59bc3a9a9bf490a11ee,orderbook,symbol_metadata,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,462772837ed57ac6ecc766f0b2665fe5c49e3685925c27dcf146093031c4d1a7,23e441a169d3ef9df1b6d2f578a0ea65319066e232cdbb1f623a6f17098eaf9c,2142be0cf264125af8ae6ec307092dac61d9f1b2bec7ac0adf260d15a3b6f927,826256ca4bf28286096b13b207f72bc384aee762fbd7dbba9a6511f2ac5371c9
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4cc05befd7c25420d6616745,DS-000294,数据库元数据,ETH,6e0cb2f1b1667a8715c214ba9ec6ae7deec4b615f5f7be131aa817f0a8ad2f6f,test_crypto_radar,action_items,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,d3d4cb4f1af303e825ca28a0ea5485ba82534f62e123e06edfdf5bbcea15915e,e7bed309a70e6c308f02aef97b96e886319e9bcecbf03f92eb9bdcf2cb74c70d,4ac86d9a17b55fb1a874b64fd5f641cf83885a54cd3e849e8f319a8b59abaa10,871057c2c2b36975f73063453637f57dc887643930430277a1eee889fa44b026
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-144ccc0a1a75fb0a53e5d6a3,DS-000295,数据库元数据,ETH,00b0e1303584f388a94ca8df6de78fd456403f5a27f9d9f3973b249efb0429a3,test_crypto_radar,alembic_version,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,220ac2e4f01a83ca7499488c36fe8991ae5078d2f44f375acd1921558f029073,4f1f0a5e490893226766b06b2a2cb6c0e57069f92ca8a6707afcb645616db80a,41a0893d92ce38da5031719e354d1ee1d451878fd797e90f0f762008735109ca,778ad7a93722f82b03d49ab0103851bf3fda3b1577fa77b385bfeecba20b331c
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-1978e354b3d643de7ef83426,DS-000296,数据库元数据,ETH,840669cb99560c36aaa3d535c5e9358708208a5e91f514d4ff9ab0aed933b359,test_crypto_radar,analyses,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,8c3f373a5260309c3aa0a9a2e4a6f86d187b17779d0a7e3f05d3e5aa6fec0894,8ef1aecfde447899f3899e57970f21b2076e2d0d498b156f6b6a828ec23b101c,a4b8ef29dd8b363bfd9c41f415879d8a409bedcc90b271926d67e927d00d9c89,4ed90734743513c10ddaa82c4f82d55fa6b4f6e9478977496b165513aa10e987
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3eac98ecd7d3ac093f446c61,DS-000297,数据库元数据,ETH,519fe32d9d7992508e1eb36adb1f37154c6813e2e5c04f9a5dfe2cdffcf5cfde,test_crypto_radar,evidence_items,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,0405a203517fd9bcd17abe364c70339bff6494227018b9552bf2c4b0c9be5655,768136452356ef5788cb78eba10761d54be0b1234f9c7a2e31f9d275cfed8153,7259a97f9703aa9fc1df6fab05a838bb4e03fcab3d00126434cea07b0204237e,23c2c445aae573cbfe17e2473490fe40d7f3654e4fa32584447a563793957ed8
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-8ba1d56866fa54799303bdc1,DS-000298,数据库元数据,ETH,64eb968ce0af5c19dc13ae90b7b806bd0d73999377991bbb47f2975459c7adde,test_crypto_radar,mining_parameters,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,66e605161209d296020abd0750f835a6899bc34806c35703aec4aed05dd3ccfd,a8a258e1ab873cb778d6f37663c14b2b945ff005be763d95f3c59b47e7b1deb7,8c38fe8e5935beb9a0046f1d91d86d008bc34c746419eba518cf07976f7b1357,5635709b6b76b6092c82fedf60bec8d59670d994e2ca749fe1c096b29d401094
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3bf85e0f2ad7b5ac22b13df9,DS-000299,数据库元数据,ETH,7572c0a41b5a2a39c80656f400dbe60f8ab0bd79c0fb5c3e7b44fee53f730755,test_crypto_radar,opportunities,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,178bee4b414f8440c9ba2ba138e7c8be62b441bd6def226721545e7c97db9ffc,a6cc976eb1a6c809e549a1a9662ecde4ed0d9b23dc6df762e19b31d143dfc081,d831b9d595c0f64a8cfda63be7d16750fb782dcd091325de3190c36ab2cb8e24,734faeca11d93f05f2e35ec3ff97a6dd328044a76244ec4a7d6c13c523d19cf5
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-e99571832236a361ee30db4d,DS-000300,数据库元数据,ETH,2e8a058057540064073e8868839e18fe0dcf848fcecc872fe0f732e40796d068,test_crypto_radar,opportunity_rules,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,25347888164008a33e8430080138452bb9eef684e6eec8a19518ac17f30bf52a,5dbf2dfc03f18b1ec6d5711323d48f14f891daffc801cd8a2e2fe4fedb447ad6,cb389214c2aa2503d58b78f3c7f21c9b1bf93a97bf5aabe7d28bbfd32011b75c,e30d952a7899883e270d4c37941eac01107d814d10e4942e675a88edc615f20b
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-ad9a2f4d9b2c7b77cf51ff68,DS-000301,数据库元数据,ETH,68f2f1d195a17ce77287aa8d9a2fddb75a21fdd657b03eaab6484f64e3fa61e6,test_crypto_radar,project_assets,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,27fcac9424a2db93bf8b565554d65c0ab43fa2895e2c94c0bcba542a968d8e85,6c28c9523f1844325769b5a7e7979be9d10a1ad46117a9ab24335f863a371ac8,7268043a32619cc0e009108f165d1ab43ee1aa10500688896cd13f67d5ad05b8,0e21dd60eedcf18f25124c761123cdf2174bb326126b3ecca7c0585214e0e838
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-761cbb729e42b90656bd3f8e,DS-000302,数据库元数据,ETH,e8d81d71207f009298d9aa62cd4ca70df93f6bd9915064653ce32f4250ba9119,test_crypto_radar,project_candidates,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,322bedc6b25ef0a8be680d2e89c736e370eccfa78a620070a077a8df6e1ec91f,cd17ea8202cff7d57855a9067234a4079c78e86343ee33ae934fecbcd78a84c7,370cfe7ac9de3d79b3c898dea91adff0be989d3747e84dadb7b5fe39913c150d,0b83d3e3c7647af1fe16b91eb3b09e52ff64393b89d44c53de5b8b3b06ab8bb1
